ResourceID,card,card_order,source_id,identifier_content,identifier_type,type,name_content,name_type,name_language,part_of_location,annotation_population,annotation_timezone,country,coordinates_geo_json,coordinates_wkt,annotation_elevation
41a6013d-93b3-50ef-8443-fa90a0014677,single,0,6508119,https://www.geonames.org/6508119,Geonames identifier,hotel,Ibis Tilburg,Primary,Nederlands,"[{""resourceId"": ""4c9dd21f-b4fc-5398-b121-632b2bb4879d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cd6f6e0b-c73d-51e5-a994-f3e3ee052bbb"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.0497 51.5416),(5.0497 51.5416),
172d423a-61d7-53f9-9ac6-d9a8a193841d,single,0,6509004,https://www.geonames.org/6509004,Geonames identifier,hotel,Novotel Breda,Primary,Nederlands,"[{""resourceId"": ""471670cc-1ea7-5034-97f2-2f0050877bb8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8b690be5-8a7f-5a4b-ae16-0d115e06ab48"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.7452 51.5666),(4.7452 51.5666),
ebfe3b69-cf42-5558-9da2-60c81394f5b8,single,0,6509582,https://www.geonames.org/6509582,Geonames identifier,hotel,Golden Tulip Htl De Reiskoffer,Primary,Nederlands,"[{""resourceId"": ""e7f112b9-a39c-54c3-8289-12c3f9158d72"", ""ontologyProperty"": """", ""resourceXresourceId"": ""21315bee-c591-5f72-bd82-7a2d850cdfdf"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.5439 51.563),(4.5439 51.563),
5b20a53f-b677-5b65-8b77-8ddccc48a977,single,0,6512751,https://www.geonames.org/6512751,Geonames identifier,hotel,Nh Best,Primary,Nederlands,"[{""resourceId"": ""f93b8aea-4832-5826-b01b-9db2fa34467d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2369f2a0-a0ec-5b81-a2b3-883386ceba50"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.3942 51.4895),(5.3942 51.4895),
7dd1fe18-d876-5f7a-8a69-df6201f6016b,single,0,6512906,https://www.geonames.org/6512906,Geonames identifier,hotel,Tulip Inn Bergen Op Zoom,Primary,Nederlands,"[{""resourceId"": ""92f3358c-29bf-554e-b4ca-744cb1d30497"", ""ontologyProperty"": """", ""resourceXresourceId"": ""77eb78e5-94db-5c64-b93e-9d586f882730"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.2893 51.4899),(4.2893 51.4899),
6fb07d93-5d91-52fc-a7ba-b5c62f185d95,single,0,6513080,https://www.geonames.org/6513080,Geonames identifier,hotel,Nh Geldrop,Primary,Nederlands,"[{""resourceId"": ""fe61c71f-005b-5942-92ac-fe4bb2d120cc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0166c454-21ea-569f-97f2-57128442e74f"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.56178 51.40953),(5.56178 51.40953),
f85e2fba-e5db-5718-828a-13ed54d89f8e,single,0,6515847,https://www.geonames.org/6515847,Geonames identifier,hotel,Sofitel Cocagne Eindhoven,Primary,Nederlands,"[{""resourceId"": ""0457e876-e117-5709-b183-817435af786f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""369fadd1-94f8-5cac-9694-b12374ccb413"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.4823 51.4382),(5.4823 51.4382),
1dfc6d18-7bb3-58d5-ae36-b8c435150bc7,single,0,6518417,https://www.geonames.org/6518417,Geonames identifier,hotel,Golden Tulip Jagershorst,Primary,Nederlands,"[{""resourceId"": ""f953f903-04c4-560c-95c7-b5c5674756d3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""49eecf2b-1102-52b3-99f2-61150297ea95"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.5411 51.3502),(5.5411 51.3502),
321a5bf5-3f4a-5589-be51-62ba8661933e,single,0,6521851,https://www.geonames.org/6521851,Geonames identifier,hotel,Van Der Valk Cuijk,Primary,Nederlands,"[{""resourceId"": ""8635ce4d-207b-5b8e-9b03-d5c52ba01241"", ""ontologyProperty"": """", ""resourceXresourceId"": ""67b050bc-1387-5e53-880d-5f4258238e30"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.8475 51.7365),(5.8475 51.7365),
2807b830-1180-5076-88c8-0c72623e8d2f,single,0,6526453,https://www.geonames.org/6526453,Geonames identifier,hotel,Van Der Valk Hotel Eindhoven,Primary,Nederlands,"[{""resourceId"": ""0457e876-e117-5709-b183-817435af786f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""369fadd1-94f8-5cac-9694-b12374ccb413"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.4815 51.4086),(5.4815 51.4086),
b1c7c0fc-1e49-5d69-b62a-eea1a1b2644b,single,0,6527384,https://www.geonames.org/6527384,Geonames identifier,hotel,Van Der Valk Hotel Vught,Primary,Nederlands,"[{""resourceId"": ""bf7573c7-15f0-54d3-a4ea-972159a95bcc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""deb8aa20-2592-533f-9f19-661f570f8b4d"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.2931 51.6694),(5.2931 51.6694),
07b6eba5-8334-51e8-83a5-62d22dc13e69,single,0,6528346,https://www.geonames.org/6528346,Geonames identifier,hotel,Nh Waalwijk,Primary,Nederlands,"[{""resourceId"": ""90dcbcd1-21d2-5ef5-9c2d-981310666b8c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""31272dfc-6ff5-59d7-bc6e-010a3fe400e9"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.0366 51.6648),(5.0366 51.6648),
3e5b706e-d5ac-5a12-b379-ea8a105cd4d0,single,0,6528397,https://www.geonames.org/6528397,Geonames identifier,hotel,Bastion Hotel Capelle Ad Ijssel,Primary,Nederlands,"[{""resourceId"": ""90c5d5e0-b69a-5ca7-bccc-8d6a4b5ad4af"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ab386bb3-d4eb-540f-8df4-8fb6427c9901"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.9841 51.6919),(4.9841 51.6919),
0a89ce06-8c08-5f52-afcc-9286c8469c9c,single,0,6528812,https://www.geonames.org/6528812,Geonames identifier,hotel,Bw Motel De Naaldhof,Primary,Nederlands,"[{""resourceId"": ""d75dceec-d155-57ac-8ba6-084d39000da9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7060a54e-fd0f-5f79-aea5-c5af7ae91570"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.5675 51.7402),(5.5675 51.7402),
b8fd9457-ebb3-55be-828b-a6a7bce6d0d2,single,0,6530413,https://www.geonames.org/6530413,Geonames identifier,hotel,Bw Hotel De Korenbeurs,Primary,Nederlands,"[{""resourceId"": ""f58b9f3c-a4b8-5bee-9084-bb4f2e041d0d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2f3315ee-2374-5e33-ab24-56142f8f5671"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.7945 51.6809),(4.7945 51.6809),
27f11822-7bca-58ce-b630-ff597cd9ca69,single,0,6530772,https://www.geonames.org/6530772,Geonames identifier,hotel,Best Western Euro Hotel,Primary,Nederlands,"[{""resourceId"": ""e9bd29bd-5e5c-5c23-993a-b15686fdc8d6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""29a9ae87-0758-58eb-9708-40b2c280db6c"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.3067 51.6889),(5.3067 51.6889),
15ccf061-1cb2-51ee-b769-09deccb502f9,single,0,6531739,https://www.geonames.org/6531739,Geonames identifier,hotel,Bw Hotel Nobis Asten,Primary,Nederlands,"[{""resourceId"": ""5c7f6d1a-cbc5-54c1-80f3-0902e644875d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""97aad818-5ac6-5685-a59d-b072f6140440"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.756 51.4157),(5.756 51.4157),
3ffe9ea4-cc4d-5303-86d6-3a851b086987,single,0,6532133,https://www.geonames.org/6532133,Geonames identifier,hotel,Bw Cityhotel The Goderie,Primary,Nederlands,"[{""resourceId"": ""72a6f283-9f07-5a31-b394-d8067942105e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f9542a53-0670-596d-a67e-986838a0f8af"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.4597 51.5404),(4.4597 51.5404),
ffbfd0a7-3413-5da5-ac44-b25af1f909d6,single,0,6533061,https://www.geonames.org/6533061,Geonames identifier,hotel,Golden Tulip Mastbosch Hotel Breda,Primary,Nederlands,"[{""resourceId"": ""471670cc-1ea7-5034-97f2-2f0050877bb8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8b690be5-8a7f-5a4b-ae16-0d115e06ab48"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.7727 51.5649),(4.7727 51.5649),
d07f6026-ad87-5d37-9592-4e4df3e9eb04,single,0,6544232,https://www.geonames.org/6544232,Geonames identifier,second-order administrative division,Gemeente Geldrop-Mierlo,Primary,Nederlands,"[{""resourceId"": ""fe61c71f-005b-5942-92ac-fe4bb2d120cc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0166c454-21ea-569f-97f2-57128442e74f"", ""inverseOntologyProperty"": """"}]",40066,Europe/Amsterdam,NL,POINT (5.59926 51.43372),(5.59926 51.43372),
ecc5c521-d392-5b19-91ed-880e14941d9f,single,0,6544249,https://www.geonames.org/6544249,Geonames identifier,second-order administrative division,Gemeente Alphen-Chaam,Primary,Nederlands,"[{""resourceId"": ""e0b03e51-8d60-51b3-8132-c9407544ec09"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e07f9a0c-ea70-5033-bdd0-8e5c5fd6e979"", ""inverseOntologyProperty"": """"}]",10373,Europe/Amsterdam,NL,POINT (4.88013 51.50341),(4.88013 51.50341),
ef20815b-93b8-5ad7-9017-bf30d9191ef1,single,0,6544266,https://www.geonames.org/6544266,Geonames identifier,second-order administrative division,Gemeente Laarbeek,Primary,Nederlands,"[{""resourceId"": ""3da120e1-168d-5dbd-afd7-e1b3ca6805b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""17f65c14-76fa-5e25-b86f-344b24e800d3"", ""inverseOntologyProperty"": """"}]",22805,Europe/Amsterdam,NL,POINT (5.61283 51.52643),(5.61283 51.52643),
62062bd8-f3e2-50a8-932d-927abd89c700,single,0,6544268,https://www.geonames.org/6544268,Geonames identifier,second-order administrative division,Gemeente Bernheze,Primary,Nederlands,"[{""resourceId"": ""1ba8452a-317c-5383-8408-d1c21d5766d2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3f56577a-3b6e-5b4f-8364-13d1c7366bcd"", ""inverseOntologyProperty"": """"}]",31455,Europe/Amsterdam,NL,POINT (5.52378 51.68556),(5.52378 51.68556),
1ab584db-064f-5be3-bb16-956046c229d0,single,0,6544271,https://www.geonames.org/6544271,Geonames identifier,second-order administrative division,Gemeente Halderberge,Primary,Nederlands,"[{""resourceId"": ""e7f112b9-a39c-54c3-8289-12c3f9158d72"", ""ontologyProperty"": """", ""resourceXresourceId"": ""21315bee-c591-5f72-bd82-7a2d850cdfdf"", ""inverseOntologyProperty"": """"}]",30430,Europe/Amsterdam,NL,POINT (4.50597 51.58925),(4.50597 51.58925),
8cd411bc-eb6a-594e-89f2-2192628a630b,single,0,6544277,https://www.geonames.org/6544277,Geonames identifier,second-order administrative division,Gemeente Heeze-Leende,Primary,Nederlands,"[{""resourceId"": ""f953f903-04c4-560c-95c7-b5c5674756d3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""49eecf2b-1102-52b3-99f2-61150297ea95"", ""inverseOntologyProperty"": """"}]",16243,Europe/Amsterdam,NL,POINT (5.5587 51.36404),(5.5587 51.36404),
21ad4327-0985-58d5-a92e-76f876b47dbd,single,0,6544279,https://www.geonames.org/6544279,Geonames identifier,second-order administrative division,Gemeente Gemert-Bakel,Primary,Nederlands,"[{""resourceId"": ""a2f8be27-22d7-5aa7-9e38-320827160148"", ""ontologyProperty"": """", ""resourceXresourceId"": ""306946d3-c390-5d14-9a84-a84127272e67"", ""inverseOntologyProperty"": """"}]",30760,Europe/Amsterdam,NL,POINT (5.72802 51.52554),(5.72802 51.52554),
a83b58c9-a476-5ad0-aa6d-d48d2b99428d,single,0,6544280,https://www.geonames.org/6544280,Geonames identifier,second-order administrative division,Gemeente Reusel-De Mierden,Primary,Nederlands,"[{""resourceId"": ""b1c142db-d6ba-5a18-93bc-137a9d93e8ab"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6c1f230d-9972-5531-9325-2b01d9291cc7"", ""inverseOntologyProperty"": """"}]",13127,Europe/Amsterdam,NL,POINT (5.1579 51.38047),(5.1579 51.38047),
148723a0-fe2f-5db7-9281-711bd971594d,single,0,6544283,https://www.geonames.org/6544283,Geonames identifier,historical second-order administrative division,Gemeente Maasdonk,Primary,Nederlands,"[{""resourceId"": ""148723a0-fe2f-5db7-9281-711bd971594d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1fe31d64-8b67-5095-a902-aeeefe55501b"", ""inverseOntologyProperty"": """"}]",11240,Europe/Amsterdam,NL,POINT (5.45401 51.72269),(5.45401 51.72269),
ce79697b-057a-5f99-ad5a-179d95f21e6b,single,0,6544288,https://www.geonames.org/6544288,Geonames identifier,second-order administrative division,Gemeente Cranendonck,Primary,Nederlands,"[{""resourceId"": ""037bfee7-00dc-59d7-b0e2-caf6c7384c1e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7c8fa013-08aa-5f0a-8b90-617a209248ef"", ""inverseOntologyProperty"": """"}]",21001,Europe/Amsterdam,NL,POINT (5.58373 51.27746),(5.58373 51.27746),
d99635d3-c12f-54da-bca3-3eb9daad5aad,single,0,6544292,https://www.geonames.org/6544292,Geonames identifier,historical second-order administrative division,Gemeente Landerd,Primary,Nederlands,"[{""resourceId"": ""d99635d3-c12f-54da-bca3-3eb9daad5aad"", ""ontologyProperty"": """", ""resourceXresourceId"": ""60c21008-bb16-54e7-a086-fe3a7b9d55aa"", ""inverseOntologyProperty"": """"}]",15332,Europe/Amsterdam,NL,POINT (5.6658 51.71151),(5.6658 51.71151),
62e04691-ccc3-57d2-804b-8480a97f286b,single,0,6544727,https://www.geonames.org/6544727,Geonames identifier,populated place,Hollandsdiep,Primary,Nederlands,"[{""resourceId"": ""72a6f283-9f07-5a31-b394-d8067942105e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f9542a53-0670-596d-a67e-986838a0f8af"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.45278 51.47167),(4.45278 51.47167),
32bd1a38-67fc-5cc0-b757-3424f8a22633,single,0,6544728,https://www.geonames.org/6544728,Geonames identifier,populated place,Rusven,Primary,Nederlands,"[{""resourceId"": ""7ed3cfcd-7011-50f1-80c1-6c53aac18bc9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""adfcbf68-d9e0-5c2f-92da-aee15bb029db"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.67222 51.71833),(5.67222 51.71833),
8b6bc581-eb25-579a-ab83-60fb13d859ca,single,0,6544729,https://www.geonames.org/6544729,Geonames identifier,populated place,Heische Wal,Primary,Nederlands,"[{""resourceId"": ""1ba8452a-317c-5383-8408-d1c21d5766d2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3f56577a-3b6e-5b4f-8364-13d1c7366bcd"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.525 51.65917),(5.525 51.65917),
bb72aa18-2a3a-5a2f-846d-e062d9805bcb,single,0,6544730,https://www.geonames.org/6544730,Geonames identifier,populated place,Plantage Centrum,Primary,Nederlands,"[{""resourceId"": ""72a6f283-9f07-5a31-b394-d8067942105e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f9542a53-0670-596d-a67e-986838a0f8af"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.375 51.4625),(4.375 51.4625),
ba71bac9-b7b3-52f3-9ee9-2b0e4ecdf339,single,0,6544731,https://www.geonames.org/6544731,Geonames identifier,populated place,Kuundert,Primary,Nederlands,"[{""resourceId"": ""a2f8be27-22d7-5aa7-9e38-320827160148"", ""ontologyProperty"": """", ""resourceXresourceId"": ""306946d3-c390-5d14-9a84-a84127272e67"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.74722 51.48833),(5.74722 51.48833),
9e0cfcd6-e7d0-5a41-9d47-e774643a90b8,single,0,6544732,https://www.geonames.org/6544732,Geonames identifier,populated place,Elst,Primary,Nederlands,"[{""resourceId"": ""d75dceec-d155-57ac-8ba6-084d39000da9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7060a54e-fd0f-5f79-aea5-c5af7ae91570"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.45417 51.74417),(5.45417 51.74417),
ec573c8c-c08d-5fe5-89eb-9aa064d349c2,single,0,6544733,https://www.geonames.org/6544733,Geonames identifier,populated place,Venweg,Primary,Nederlands,"[{""resourceId"": ""e0b03e51-8d60-51b3-8132-c9407544ec09"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e07f9a0c-ea70-5033-bdd0-8e5c5fd6e979"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.94167 51.46083),(4.94167 51.46083),
065e1178-1dbd-51c0-818d-48942b18bae6,single,0,6544734,https://www.geonames.org/6544734,Geonames identifier,populated place,Lamperen,Primary,Nederlands,"[{""resourceId"": ""8635ce4d-207b-5b8e-9b03-d5c52ba01241"", ""ontologyProperty"": """", ""resourceXresourceId"": ""67b050bc-1387-5e53-880d-5f4258238e30"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.83889 51.64583),(5.83889 51.64583),
60da9e64-58da-5b68-9b68-8625b47bc3fa,single,0,6544735,https://www.geonames.org/6544735,Geonames identifier,populated place,Verlorenhoek,Primary,Nederlands,"[{""resourceId"": ""8635ce4d-207b-5b8e-9b03-d5c52ba01241"", ""ontologyProperty"": """", ""resourceXresourceId"": ""67b050bc-1387-5e53-880d-5f4258238e30"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.81667 51.6625),(5.81667 51.6625),
32987a7b-151c-5ac4-b8cc-539232cb3051,single,0,6544736,https://www.geonames.org/6544736,Geonames identifier,populated place,Zijp,Primary,Nederlands,"[{""resourceId"": ""6185ec93-7e44-5ea9-9894-84a2cbca6160"", ""ontologyProperty"": """", ""resourceXresourceId"": ""842ad57f-846e-5897-9dfa-9f4c73cc5a78"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.70556 51.60667),(5.70556 51.60667),
db09b67c-2c01-5f80-b419-ec8ee21f0be1,single,0,6544737,https://www.geonames.org/6544737,Geonames identifier,populated place,Spaanrijt,Primary,Nederlands,"[{""resourceId"": ""f461b590-e0db-554c-aa7e-f9257ea05b2b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""30b07002-eafc-5a80-acb2-bfe7d2e3a05a"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.29028 51.31083),(5.29028 51.31083),
08320c96-e577-5dc9-90e0-c5e55a1ab8c1,single,0,6544738,https://www.geonames.org/6544738,Geonames identifier,populated place,Spekklef,Primary,Nederlands,"[{""resourceId"": ""8635ce4d-207b-5b8e-9b03-d5c52ba01241"", ""ontologyProperty"": """", ""resourceXresourceId"": ""67b050bc-1387-5e53-880d-5f4258238e30"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.85278 51.595),(5.85278 51.595),
99252cb0-26b7-5cb5-80d6-67573cf0b9cc,single,0,6544740,https://www.geonames.org/6544740,Geonames identifier,populated place,Muizenhol,Primary,Nederlands,"[{""resourceId"": ""a2f8be27-22d7-5aa7-9e38-320827160148"", ""ontologyProperty"": """", ""resourceXresourceId"": ""306946d3-c390-5d14-9a84-a84127272e67"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.7125 51.50583),(5.7125 51.50583),
e2e94472-3a32-55e8-863e-2d6dbaa6c213,single,0,6544741,https://www.geonames.org/6544741,Geonames identifier,populated place,Deense Hoek,Primary,Nederlands,"[{""resourceId"": ""3da120e1-168d-5dbd-afd7-e1b3ca6805b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""17f65c14-76fa-5e25-b86f-344b24e800d3"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.58333 51.51),(5.58333 51.51),
482c022d-30f6-5edc-9ed9-b677a001c21b,single,0,6544742,https://www.geonames.org/6544742,Geonames identifier,populated place,Hank,Primary,Nederlands,"[{""resourceId"": ""8635ce4d-207b-5b8e-9b03-d5c52ba01241"", ""ontologyProperty"": """", ""resourceXresourceId"": ""67b050bc-1387-5e53-880d-5f4258238e30"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.80694 51.65917),(5.80694 51.65917),
fecbb505-c87f-5807-b503-0b6c9ab58c88,single,0,6544743,https://www.geonames.org/6544743,Geonames identifier,populated place,Heidveld,Primary,Nederlands,"[{""resourceId"": ""a2f8be27-22d7-5aa7-9e38-320827160148"", ""ontologyProperty"": """", ""resourceXresourceId"": ""306946d3-c390-5d14-9a84-a84127272e67"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.7375 51.48583),(5.7375 51.48583),
0842159d-8c6a-531f-9d88-52173fabd68f,single,0,6544744,https://www.geonames.org/6544744,Geonames identifier,populated place,t Hof,Primary,Nederlands,"[{""resourceId"": ""3da120e1-168d-5dbd-afd7-e1b3ca6805b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""17f65c14-76fa-5e25-b86f-344b24e800d3"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.59167 51.51083),(5.59167 51.51083),
a160caf9-90ca-519f-87fc-98ccb5e7ab04,single,0,6544745,https://www.geonames.org/6544745,Geonames identifier,populated place,Heijbeek,Primary,Nederlands,"[{""resourceId"": ""72a6f283-9f07-5a31-b394-d8067942105e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f9542a53-0670-596d-a67e-986838a0f8af"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.48483 51.48464),(4.48483 51.48464),
723cb105-2a35-55eb-b832-e4ffa0982dba,single,0,6544746,https://www.geonames.org/6544746,Geonames identifier,populated place,Peeldijk,Primary,Nederlands,"[{""resourceId"": ""3da120e1-168d-5dbd-afd7-e1b3ca6805b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""17f65c14-76fa-5e25-b86f-344b24e800d3"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.64722 51.53),(5.64722 51.53),
2e9c2d84-0f2e-56c7-8460-7c3fd7342011,single,0,6544747,https://www.geonames.org/6544747,Geonames identifier,populated place,Den Hoek,Primary,Nederlands,"[{""resourceId"": ""8635ce4d-207b-5b8e-9b03-d5c52ba01241"", ""ontologyProperty"": """", ""resourceXresourceId"": ""67b050bc-1387-5e53-880d-5f4258238e30"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.88611 51.6175),(5.88611 51.6175),
40c3e021-25e8-5a1b-98c2-fe63de598d41,single,0,6544748,https://www.geonames.org/6544748,Geonames identifier,populated place,Haiink,Primary,Nederlands,"[{""resourceId"": ""72a6f283-9f07-5a31-b394-d8067942105e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f9542a53-0670-596d-a67e-986838a0f8af"", ""inverseOntologyProperty"": """"}]",170,Europe/Amsterdam,NL,POINT (4.41528 51.5075),(4.41528 51.5075),
96f33057-15e3-546f-b062-810db9c953c4,single,0,6544749,https://www.geonames.org/6544749,Geonames identifier,populated place,Rootvlaas,Primary,Nederlands,"[{""resourceId"": ""a2f8be27-22d7-5aa7-9e38-320827160148"", ""ontologyProperty"": """", ""resourceXresourceId"": ""306946d3-c390-5d14-9a84-a84127272e67"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.72639 51.4975),(5.72639 51.4975),
d887d42f-f44d-5bb5-b6df-2467ebb10620,single,0,6544750,https://www.geonames.org/6544750,Geonames identifier,populated place,Boschhoven,Primary,Nederlands,"[{""resourceId"": ""f953f903-04c4-560c-95c7-b5c5674756d3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""49eecf2b-1102-52b3-99f2-61150297ea95"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.54861 51.35583),(5.54861 51.35583),
54d78d37-1553-5fe7-b95b-f997ecd7d850,single,0,6544812,https://www.geonames.org/6544812,Geonames identifier,populated place,De Wolfsputten,Primary,Nederlands,"[{""resourceId"": ""3da120e1-168d-5dbd-afd7-e1b3ca6805b6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""17f65c14-76fa-5e25-b86f-344b24e800d3"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.675 51.505),(5.675 51.505),
1f7cd9c5-0076-54bb-a666-4f93cd781290,single,0,6544813,https://www.geonames.org/6544813,Geonames identifier,populated place,t Winkel,Primary,Nederlands,"[{""resourceId"": ""4c9dd21f-b4fc-5398-b121-632b2bb4879d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cd6f6e0b-c73d-51e5-a994-f3e3ee052bbb"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.18194 51.61917),(5.18194 51.61917),
7c3ab6bb-4082-5a30-a622-e8a88b5acd9e,single,0,6544814,https://www.geonames.org/6544814,Geonames identifier,populated place,Dijk,Primary,Nederlands,"[{""resourceId"": ""2091b323-7697-5ad5-abc5-0083b7fed0d3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5e84821d-9c70-5060-a56c-d020859384be"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.59583 51.5975),(5.59583 51.5975),
d8f10e7d-86f1-5d30-bb39-0d0cce6bc687,single,0,6544815,https://www.geonames.org/6544815,Geonames identifier,populated place,Hoogstraat,Primary,Nederlands,"[{""resourceId"": ""e4da0e6c-9845-5a71-9880-d66bff745a76"", ""ontologyProperty"": """", ""resourceXresourceId"": ""516b5015-5854-50b2-a9d0-cad50b0729b2"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.33472 51.35583),(5.33472 51.35583),
af4ba747-f078-5846-ba76-3bd89ed20547,single,0,6544816,https://www.geonames.org/6544816,Geonames identifier,populated place,Huize Padua,Primary,Nederlands,"[{""resourceId"": ""6185ec93-7e44-5ea9-9894-84a2cbca6160"", ""ontologyProperty"": """", ""resourceXresourceId"": ""842ad57f-846e-5897-9dfa-9f4c73cc5a78"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.70278 51.58917),(5.70278 51.58917),
