alternateNameId,geonameid,isolanguage,alternate name,isPreferredName,isShortName,isColloquial,isHistoric,from,to,name_type
15802398,2750334,wkdt,Q2000651,,,,,,,
1245788,2750406,,Neterselsche Heide,,,,,,,
4124490,2750406,,Neterselse Heide,,,,,,,
13439810,2750407,post,5534,,,,,,,
15834174,2750425,wkdt,Q2985640,,,,,,,
2322200,2750438,nl,Hoge Neerstraat,,,,,,,
4124496,2750438,,Neerstraat,,,,,,,
13439814,2750441,post,5356,,,,,,,
15882881,2750441,wkdt,Q3337729,,,,,,,
13439815,2750442,post,5758,,,,,,,
15205689,2750442,wkdt,Q2525287,,,,,,,
1245797,2750453,,Andel,,,,,,,
2955840,2750453,link,https://en.wikipedia.org/wiki/Andel%2C_Netherlands,,,,,,,
13439818,2750453,post,4281,,,,,,,
13789082,2750453,unlc,NLANL,,,,,,,
15203191,2750453,wkdt,Q2253787,,,,,,,
8552864,2750514,link,https://nl.wikipedia.org/wiki/Nabbegat,,,,,,,
1245824,2750547,,Vinkel,,,,,,,
1245825,2750547,,Munnekens Vinkel,,,,,,,
1245837,2750573,,Muggenbeet,,,,,,,
15809601,2750594,wkdt,Q2248947,,,,,,,
1245840,2750600,nl,Mortel,,,,,,,
13439841,2750600,post,5425,,,,,,,
15823821,2750600,wkdt,Q1941147,,,,,,,
1245842,2750602,,Moorse Hoef,,,,,,,
1245843,2750608,,Moretusbosch,,,,,,,
13439852,2750666,post,5124,,,,,,,
13789965,2750666,unlc,NLMOT,,,,,,,
15838788,2750666,wkdt,Q2319075,,,,,,,
15314278,2750694,wkdt,Q2093543,,,,,,,
15926195,2750694,,Molenhoek,,,,,,,
19250371,2750694,link,"https://en.wikipedia.org/wiki/Molenhoek,_Rosmalen",,,,,,,
8552834,2750702,link,https://nl.wikipedia.org/wiki/Molengat_(Mill_en_Sint_Hubert),,,,,,,
15876183,2750710,wkdt,Q2472665,,,,,,,
1245858,2750737,,De Molen,,,,,,,
4124525,2750737,,Molen,,,,,,,
13439856,2750754,post,4727,,,,,,,
13789978,2750754,unlc,NLMSN,,,,,,,
14939543,2750754,wkdt,Q2044968,,,,,,,
2955872,2750766,link,https://en.wikipedia.org/wiki/Moergestel,,,,,,,
13439859,2750766,post,5066,,,,,,,
13789935,2750766,unlc,NLMGS,,,,,,,
14938923,2750766,wkdt,Q1921402,,,,,,,
15862997,2750767,wkdt,Q2215714,,,,,,,
7166414,2750768,link,https://en.wikipedia.org/wiki/Moerdijk_bridges,,,,,,,
1934788,2750769,en,Moerdijk,,,,,,,
1934789,2750769,de,Moerdijk,,,,,,,
1934790,2750769,fr,Moerdijk,,,,,,,
1934791,2750769,id,Moerdijk,,,,,,,
1934792,2750769,it,Moerdijk,,,,,,,
1934793,2750769,li,Moerdijk,,,,,,,
1934794,2750769,nl,Moerdijk,,,,,,,
1934795,2750769,sv,Moerdijk,,,,,,,
13439860,2750769,post,4781,,,,,,,
13439861,2750769,post,4782,,,,,,,
13789959,2750769,unlc,NLMOE,,,,,,,
1245867,2750786,,Mispeleindsche Heide,,,,,,,
4124530,2750786,,Mispeleindse Heide,,,,,,,
1943738,2750800,en,Mill en Sint Hubert,,,,,,,
1943739,2750800,fr,Mill en Sint Hubert,,,,,,,
1943740,2750800,de,Mill en Sint Hubert,,,,,,,
1943741,2750800,id,Mill en Sint Hubert,,,,,,,
1943742,2750800,it,Mill en Sint Hubert,,,,,,,
1943743,2750800,li,Mill en Sint Hubert,,,,,,,
1943744,2750800,nl,Mill en Sint Hubert,1,,,,,,
1943745,2750800,sv,Mill en Sint Hubert,,,,,,,
4124531,2750800,,Gemeente Mill en Sint Hubert,,,,,,,
8490533,2750800,,Mill en Sint Hubert,,,,,,,
8552795,2750800,link,https://nl.wikipedia.org/wiki/Mill_en_Sint_Hubert,,,,,,,
13789976,2750800,unlc,NLMSH,,,,,,,
1245871,2750802,nl,Mil,,,,1,,,
7158504,2750802,link,https://en.wikipedia.org/wiki/Mill%2C_North_Brabant,,,,,,,
8552791,2750802,nl,Millen,,,,1,,,
8552792,2750802,nl,Myl,,,,1,,,
8552793,2750802,nl,Mylle,,,,1,,,
8552794,2750802,link,https://nl.wikipedia.org/wiki/Mill,,,,,,,
8552796,2750802,nl,Mill,1,,,,,,
13439868,2750802,post,5451,,,,,,,
13789952,2750802,unlc,NLMLL,,,,,,,
2955876,2750803,link,https://en.wikipedia.org/wiki/Milheeze,,,,,,,
13439869,2750803,post,5763,,,,,,,
13789994,2750803,unlc,NLMZE,,,,,,,
14939090,2750803,wkdt,Q3314115,,,,,,,
1245873,2750818,,Mierloosche Loop,,,,,,,
4124532,2750818,,Mierlosche Loop,,,,,,,
1245874,2750819,,'t Hout,,,,,,,
1245875,2750819,,Hout,,,,,,,
10781396,2750819,,Helmond-'t Hout,,,,,,,
1245876,2750821,,Mierloo,,,,,,,
2955881,2750821,link,https://en.wikipedia.org/wiki/Mierlo,,,,,,,
13439875,2750821,post,5731,,,,,,,
13789942,2750821,unlc,NLMIE,,,,,,,
13789912,2750903,unlc,NLMDB,,,,,,,
14939660,2750903,wkdt,Q600691,,,,,,,
15864733,2750969,wkdt,Q2922161,,,,,,,
1245911,2750998,,De Meierij,,,,,,,
1245912,2750998,,Meierij,,,,,,,
4124546,2750998,,Meierij van ’s-Hertogenbosch,,,,,,,
2955906,2751002,link,https://en.wikipedia.org/wiki/Megen,,,,,,,
13439918,2751002,post,5366,,,,,,,
13789934,2751002,unlc,NLMGN,,,,,,,
14939424,2751002,wkdt,Q1862257,,,,,,,
2955907,2751021,link,https://en.wikipedia.org/wiki/Meeuwen%2C_Netherlands,,,,,,,
13439920,2751021,post,4268,,,,,,,
13789992,2751021,unlc,NLMWE,,,,,,,
14939025,2751021,wkdt,Q2293651,,,,,,,
1245916,2751030,,Mereveldhoven,,,,,,,
4124548,2751030,,Meerveldhoven,,,,,,,
8552832,2751052,link,https://nl.wikipedia.org/wiki/Meeren,,,,,,,
15877974,2751052,wkdt,Q3037217,,,,,,,
1245933,2751086,,Maurik,,,,,,,
18061214,2751086,link,https://en.wikipedia.org/wiki/Maurick_Castle,,,,,,,
18216212,2751086,ja,モーリック城,,,,,,,
18216213,2751086,en,Kasteel Maurick,,,,,,,
18216214,2751086,nl,Kasteel Maurick,,,,,,,
18216215,2751086,wkdt,Q5035625,,,,,,,
15845292,2751094,wkdt,Q4426156,,,,,,,
1245938,2751107,,Het Mastbos,,,,,,,
1245939,2751107,,Boswachterij Mastbos,,,,,,,
4124556,2751107,,Mastbosch,,,,,,,
1245948,2751149,,Mark,,,,,,,
1245949,2751149,,Kanaal naar Mark,,,,,,,
4124562,2751149,,Markkanaal,,,,,,,
2955930,2751189,link,https://en.wikipedia.org/wiki/Mariahout,,,,,,,
13439947,2751189,post,5738,,,,,,,
13789938,2751189,unlc,NLMHO,,,,,,,
14939079,2751189,wkdt,Q1976961,,,,,,,
11307754,2751193,link,https://en.wikipedia.org/wiki/Mariaheide,,,,,,,
14939593,2751193,wkdt,Q1905002,,,,,,,
2426763,2751196,nl,De Muziekmeule,,,,,,,
13439950,2751203,post,5398,,,,,,,
13789966,2751203,unlc,NLMRK,,,,,,,
15830266,2751203,wkdt,Q1879808,,,,,,,Preferred name
2955932,2751204,link,https://en.wikipedia.org/wiki/Maren%2C_Netherlands,,,,,,,
15240752,2751204,wkdt,Q3290407,,,,,,,
1245968,2751228,,De Malpie,,,,,,,
4124572,2751228,,Malpievennen,,,,,,,
15875504,2751237,wkdt,Q2920463,,,,,,,
2956585,2751271,link,https://en.wikipedia.org/wiki/Drimmelen,,,,,,,
10841021,2751271,nl,Drimmelen,,1,,,,,
17539502,2751271,en,Drimmelen Municipality,,,,,,,
2955938,2751272,link,https://en.wikipedia.org/wiki/Made%2C_Netherlands,,,,,,,
8466088,2751272,,Die Meede,,,,1,,,
11598614,2751272,ur,میڈ، نیدرلینڈز,,,,,,,
13439958,2751272,post,4921,,,,,,,
13790231,2751272,unlc,NLQDJ,,,,,,,
15626198,2751272,wkdt,Q985372,,,,,,,
2955939,2751274,link,https://en.wikipedia.org/wiki/Macharen,,,,,,,
13439959,2751274,post,5367,,,,,,,
13789902,2751274,unlc,NLMAC,,,,,,,
14939127,2751274,wkdt,Q733763,,,,,,,
7178111,2751289,link,https://en.wikipedia.org/wiki/Maaskantje,,,,,,,
8554696,2751291,nl,Muszès,,,,,,,
8554697,2751291,link,https://nl.wikipedia.org/wiki/Maashees,,,,,,,
8554698,2751291,nl,Maeshese,,,,1,,,
8554699,2751291,nl,Masses,,,,1,,,
8554700,2751291,nl,Maeshees,,,,1,,,
9861419,2751291,nl,Maashees,1,,,,,,
13439987,2751291,post,5823,,,,,,,
13789900,2751291,unlc,NLMAA,,,,,,,
1245992,2751325,,Haarheeze,,,,,,,
1245993,2751325,,Maarheze,,,,,,,
2955955,2751325,link,https://en.wikipedia.org/wiki/Maarheeze,,,,,,,
11530806,2751325,li,Mâres,,,,,,,
11530807,2751325,ur,مارہییزی,,,,,,,
13440006,2751325,post,6026,,,,,,,
13789940,2751325,unlc,NLMHZ,,,,,,,
15831679,2751325,wkdt,Q1025087,,,,,,,
14939735,2751333,wkdt,Q2661012,,,,,,,
1245999,2751346,,Luiksgestel,,,,,,,
1246000,2751346,,Luijksgestel,,,,,,,
2955956,2751346,link,https://en.wikipedia.org/wiki/Luyksgestel,,,,,,,
13440007,2751346,post,5575,,,,,,,
13789897,2751346,unlc,NLLYG,,,,,,,
14984090,2751346,wkdt,Q2360275,,,,,,,
15878876,2751391,wkdt,Q2215355,,,,,,,
1246018,2751402,,Luchensche Heide,,,,,,,
4124595,2751402,,Luchense Heide,,,,,,,
8555566,2751410,link,https://nl.wikipedia.org/wiki/Loveren_(Vught),,,,,,,
14939682,2751410,wkdt,Q2101747,,,,,,,
15856744,2751411,wkdt,Q1991537,,,,,,,
7166882,2751449,link,https://en.wikipedia.org/wiki/Loosbroek,,,,,,,
13440029,2751449,post,5471,,,,,,,
13440030,2751449,post,5472,,,,,,,
13789875,2751449,unlc,NLLSB,,,,,,,
15213053,2751449,wkdt,Q2416823,,,,,,,
2729877,2751451,nl,'t Hoekje,,,,,,,
1246019,2751454,,Loonschen Dijk,,,,,,,
2801912,2751455,,Loon op Zand,,,,,,,
4124598,2751455,,Gemeente Loon op Zand,,,,,,,
8552885,2751455,link,https://nl.wikipedia.org/wiki/Loon_op_Zand_(gemeente),,,,,,,
8612903,2751455,link,https://en.wikipedia.org/wiki/Loon_op_Zand,,,,,,,
10841009,2751455,nl,Loon op Zand,,1,,,,,
17539376,2751455,en,Loon op Zand Municipality,,,,,,,
1934397,2751456,en,Loon op Zand,,,,,,,
1934398,2751456,fr,Loon op Zand,,,,,,,
1934399,2751456,de,Loon op Zand,,,,,,,
1934400,2751456,id,Loon op Zand,,,,,,,
1934401,2751456,it,Loon op Zand,,,,,,,
1934402,2751456,li,Loon op Zand,,,,,,,
1934403,2751456,nl,Loon op Zand,1,,,,,,
1934404,2751456,sv,Loon op Zand,,,,,,,
2955972,2751456,link,https://en.wikipedia.org/wiki/Loon_op_Zand,,,,,,,
8552890,2751456,nl,Venloen op Zand,,,1,,,,
13440031,2751456,post,5171,,,,,,,
13440032,2751456,post,5175,,,,,,,
13789868,2751456,unlc,NLLOZ,,,,,,,
15864916,2751456,wkdt,Q1019530,,,,,,,
15866384,2751461,wkdt,Q1959368,,,,,,,
1246025,2751486,,'t Loo,,,,,,,
1246026,2751486,,Het Loo,,,,,,,
1246029,2751507,,Lochtsche Heide,,,,,,,
4124602,2751507,,Logtsche Heide,,,,,,,
1246030,2751508,,Locht,,,,,,,
1246032,2751512,,Loerwijk,,,,,,,
1246042,2751541,,Litooien,,,,,,,
1246043,2751541,,Lithoyen,,,,,,,
1246044,2751541,,Lithooien,,,,,,,
2955982,2751541,link,https://en.wikipedia.org/wiki/Lithoijen,,,,,,,
13440046,2751541,post,5396,,,,,,,
13789886,2751541,unlc,NLLTO,,,,,,,
15388122,2751541,wkdt,Q2630173,,,,,,,
1246045,2751543,,Lit,,,,,,,
1934085,2751543,en,Lith,,,,,,,
1934086,2751543,fr,Lith,,,,,,,
1934087,2751543,de,Lith,,,,,,,
1934088,2751543,id,Lith,,,,,,,
1934089,2751543,it,Lith,,,,,,,
1934090,2751543,li,Lith,,,,,,,
1934091,2751543,nl,Lith,,,,,,,
1934092,2751543,sv,Lith,,,,,,,
2955983,2751543,link,https://en.wikipedia.org/wiki/Lith,,,,,,,
13440047,2751543,post,5397,,,,,,,
13789849,2751543,unlc,NLLIT,,,,,,,
14939800,2751543,wkdt,Q677529,,,,,,,
1246056,2751603,,Gat van Lunvorden,,,,,,,
4124612,2751603,,Gat van Lijnoorden,,,,,,,
1246060,2751610,,Bergsche Water,,,,,,,
4124614,2751610,,Ligne Water,,,,,,,
1246062,2751623,,Liezel,,,,,,,
1246063,2751623,,Liesel,,,,,,,
13440063,2751623,post,5757,,,,,,,
13789879,2751623,unlc,NLLSL,,,,,,,
14939644,2751623,wkdt,Q3238249,,,,,,,
1246064,2751625,,Lieshoutsche Heide,,,,,,,
4124616,2751625,,Lieshoutse Heide,,,,,,,
2955995,2751627,link,https://en.wikipedia.org/wiki/Lieshout,,,,,,,
11466860,2751627,fa,لیسهاوت,,,,,,,
13440064,2751627,post,5737,,,,,,,
13789878,2751627,unlc,NLLSH,,,,,,,
15308736,2751627,wkdt,Q3003031,,,,,,,
1246065,2751629,,Het Liesbos,,,,,,,
1246066,2751629,,Liesbosch,,,,,,,
4124617,2751629,,Boswachterij Liesbos,,,,,,,
1246067,2751632,,Liesbosch,,,,,,,
7071663,2751632,link,https://en.wikipedia.org/wiki/Lies%2C_North_Brabant,,,,,,,
1246068,2751633,,Lieropsche Heide,,,,,,,
4124618,2751633,,Lieropse Heide,,,,,,,
2955996,2751634,link,https://en.wikipedia.org/wiki/Lierop,,,,,,,
13440066,2751634,post,5715,,,,,,,
13789873,2751634,unlc,NLLRP,,,,,,,
2955999,2751645,link,https://en.wikipedia.org/wiki/Liempde,,,,,,,
13440070,2751645,post,5298,,,,,,,
14939324,2751645,wkdt,Q2433570,,,,,,,
1246085,2751689,,Leursche Haven,,,,,,,
4124625,2751689,,Leurse Haven,,,,,,,
2956009,2751709,link,https://en.wikipedia.org/wiki/Lepelstraat,,,,,,,
13440089,2751709,post,4664,,,,,,,
15191893,2751709,wkdt,Q581785,,,,,,,
15817727,2751716,wkdt,Q2542116,,,,,,,
1246117,2751816,,Strijp,,,,,,,
1246118,2751816,,Liender Strijp,,,,,,,
2697687,2751818,nl,Stratumse Heide,,,,,,,
1246119,2751820,,’t Leenderbos,,,,,,,
4124646,2751820,,Boswachterij Leende,,,,,,,
2956026,2751821,link,https://en.wikipedia.org/wiki/Leende,,,,,,,Preferred name
13440183,2751821,post,5595,,,,,,,
13790008,2751821,unlc,NLNDE,,,,,,,
15877150,2751827,wkdt,Q2432107,,,,,,,
1246124,2751842,,Ledeakker,,,,,,,
13440185,2751842,post,5846,,,,,,,
15857086,2751842,wkdt,Q3228805,,,,,,,
13440194,2751902,post,4771,,,,,,,
13440195,2751902,post,4772,,,,,,,
13789891,2751902,unlc,NLLWG,,,,,,,
8552798,2751932,link,https://nl.wikipedia.org/wiki/Langenboom,,,,,,,
8552799,2751932,nl,Lange Boom,,,,1,,,
8552803,2751932,nl,Langenboem,,,,1,,,
13440198,2751932,post,5453,,,,,,,
13789809,2751932,unlc,NLLAB,,,,,,,
1246139,2751950,,Neer-Langel,,,,,,,
4124657,2751950,,Langel,,,,,,,
1246140,2751959,,Lange Gooren,,,,,,,
4124658,2751959,,Lange Goren,,,,,,,
1246143,2751981,,Landschotsche Heide,,,,,,,
4124661,2751981,,Landschotse Heide,,,,,,,
13440203,2751987,post,5445,,,,,,,
14938928,2751987,wkdt,Q2755148,,,,,,,
1246145,2751988,,Gorp en Rovert,,,,,,,
4124663,2751988,,Landgoed Gorp en Rovert,,,,,,,
8672796,2752008,link,https://en.wikipedia.org/wiki/Lage_Zwaluwe_railway_station,,,,,,,
1246150,2752009,,Zwaluwe,,,,,,,
2956047,2752009,link,https://en.wikipedia.org/wiki/Lage_Zwaluwe,,,,,,,
13440207,2752009,post,4926,,,,,,,
13789898,2752009,unlc,NLLZA,,,,,,,
15259301,2752009,wkdt,Q1860908,,,,,,,
13440209,2752028,post,5094,,,,,,,
13789856,2752028,unlc,NLLMI,,,,,,,
1246156,2752046,,Den Ham,,,,,,,
1246157,2752046,,Lagen Ham,,,,,,,
1246158,2752049,,Donk,,,,,,,
1246162,2752066,,De Laatste Stuiver,,,,,,,
1246163,2752066,,Laatste Stuiverr,,,,,,,
4124666,2752066,,Laatste Stuiver,,,,,,,
7079724,2752078,link,https://en.wikipedia.org/wiki/Laar%2C_Sint-Michielsgestel,,,,,,,
7081943,2752079,link,https://en.wikipedia.org/wiki/Laar%2C_Haaren,,,,,,,
7101289,2752079,,Laar,,,,,,,
1741,2752080,,Het Laar,,,,,,,
1246165,2752080,,'t Laar,,,,,,,
2512107,2752081,nl,Het Laar,,,,,,,Historic name
4124668,2752081,,Laar,,,,,,,
7077042,2752082,link,https://en.wikipedia.org/wiki/Laar%2C_Nuenen,,,,,,,
7079676,2752083,link,https://en.wikipedia.org/wiki/Laar%2C_Cranendonck,,,,,,,
1246166,2752088,,Laaksche Vaart,,,,,,,Historic name
4124669,2752088,,Laakse Vaart,,,,,,,Historic name
1246173,2752109,,Heukelem,,,,,,,Historic name
1246174,2752109,,Laag Heukelum,,,,,,,Historic name
8554737,2752118,link,https://nl.wikipedia.org/wiki/Laageind,,,,,,,Historic name
1246181,2752172,,Kuikseindsche Heide,,,,,,,
4124676,2752172,,Kuikseindse Heide,,,,,,,Historic name
1246182,2752174,,Kuikse Heide,,,,,,,Historic name
2956059,2752184,link,https://en.wikipedia.org/wiki/Kruisstraat%2C_%27s-Hertogenbosch,,,,,,,Historic name
14939743,2752184,wkdt,Q1019492,,,,,,,Historic name
14939388,2752185,wkdt,Q2328919,,,,,,,Historic name
18556237,2752185,link,"https://en.wikipedia.org/wiki/Kruisstraat,_Halderberge",,,,,,,Historic name
7072193,2752186,link,https://en.wikipedia.org/wiki/Kruisstraat%2C_Roosendaal,,,,,,,
15411546,2752186,wkdt,Q2154744,,,,,,,
18216862,2752186,lb,Kruisstraat,,,,,,,
18216863,2752186,en,Kruisstraat,,,,,,,
18216864,2752186,,Kruisstraat,,,,,,,
18216865,2752186,fr,Kruisstraat,,,,,,,
18216866,2752186,nl,Kruisstraat,,,,,,,
11293354,2752192,link,https://en.wikipedia.org/wiki/Kruisland,,,,,,,
13440221,2752192,post,4756,,,,,,,
13789759,2752192,unlc,NLKLD,,,,,,,
15271402,2752192,wkdt,Q2653954,,,,,,,
1246188,2752219,,Kroonvensche Heide,,,,,,,
4124679,2752219,,Kroonvense Heide,,,,,,,
8552863,2752279,link,https://nl.wikipedia.org/wiki/Kreitsberg,,,,,,,
1246193,2752283,,Kreil,,,,,,,
14939811,2752283,wkdt,Q2790500,,,,,,,
2697743,2752285,nl,Kreiel,,,,,,,
1246194,2752291,,De Kreek,,,,,,,
1246206,2752336,,Krabbebosschen,,,,,,,
4124684,2752336,,Krabbebossen,,,,,,,
8552891,2752339,link,https://nl.wikipedia.org/wiki/Kraanven,,,,,,,
14938947,2752356,wkdt,Q31210912,,,,,,,
15926212,2752356,,Kraaienberg,,,,,,,
1246232,2752504,,Anna Paulownahoeve,,,,,,,
4124698,2752504,,Koningin Anna Paulownapolder,,,,,,,
1246240,2752541,,Balgoij,,,,,,,
1246241,2752541,,Kox,,,,,,,
1246246,2752590,,Knechselsche Heide,,,,,,,
4124704,2752590,,Knegselsche Heide,,,,,,,
6879047,2752591,link,https://en.wikipedia.org/wiki/Knegsel,,,,,,,
13440267,2752591,post,5511,,,,,,,
14939484,2752591,wkdt,Q522940,,,,,,,
13440268,2752600,post,4791,,,,,,,
13442790,2752600,link,https://en.wikipedia.org/wiki/Klundert,,,,,,,
14939031,2752600,wkdt,Q76996,,,,,,,
16709148,2752600,unlc,NLKLU,,,,,,,
1246249,2752605,,De Klotterpeel,,,,,,,
4124706,2752605,,Klotterpeel,,,,,,,
7510053,2752633,link,https://en.wikipedia.org/wiki/Klooster%2C_North_Brabant,,,,,,,
13437793,2752660,,Klein Zundert,,,,,,,
13440278,2752660,post,4882,,,,,,,
13789772,2752660,unlc,NLKNZ,,,,,,,
14939566,2752660,wkdt,Q2419879,,,,,,,
8554735,2752667,link,https://nl.wikipedia.org/wiki/Klein-Vortum,,,,,,,
15868792,2752675,wkdt,Q2107585,,,,,,,
2697744,2752682,nl,Kleine Koolwijk,,,,,,,
4124713,2752682,,Klein Koolwijk,,,,,,,
1246268,2752720,,Gat van de Kleine Hil,,,,,,,
4124716,2752720,,Gat van den Kleinen Hil,,,,,,,
1246276,2752755,,De Rul,,,,,,,
1246277,2752755,,Rul,,,,,,,
4124721,2752755,,Kleine Dommel,,,,,,,
1246278,2752765,,Smal Water,,,,,,,
1246279,2752765,,Kleine Stroom,,,,,,,
1246280,2752765,,Stroom,,,,,,,
1246281,2752765,,De Beerze,,,,,,,
4124722,2752765,,Kleine Beerze,,,,,,,
1246287,2752800,,Zevenhuizensche Heide,,,,,,,
4124726,2752800,,Klaterspeel,,,,,,,
1246288,2752812,,De Kladden,,,,,,,
1246289,2752812,,Klad,,,,,,,
1246290,2752819,,Kievitsbraak,,,,,,,
2956103,2752832,link,https://en.wikipedia.org/wiki/Kille%2C_Netherlands,,,,,,,
15410236,2752832,wkdt,Q6407368,,,,,,,
18217204,2752832,ast,Kille,,,,,,,
18217205,2752832,pt,Kille,,,,,,,
18217206,2752832,lb,Kille,,,,,,,
18217207,2752832,en,Kille,,,,,,,
18217208,2752832,,Kille,,,,,,,
18217209,2752832,fr,Kille,,,,,,,
18217210,2752832,nl,Kille,,,,,,,
1246293,2752849,,De Kievitswaard,,,,,,,
2956106,2752849,link,https://en.wikipedia.org/wiki/Kievitswaard,,,,,,,Preferred name
4124728,2752849,,Kievitswaard,,,,,,,
7159417,2752905,link,https://en.wikipedia.org/wiki/Kessel%2C_North_Brabant,,,,,,,
1246300,2752909,,Kerzel,,,,,,,
4124735,2752909,,Kersel,,,,,,,
1246304,2752938,,Kerkeindsche Heide,,,,,,,
4124738,2752938,,Kerkeindse Heide,,,,,,,
11304968,2752969,link,https://en.wikipedia.org/wiki/Keldonk,,,,,,,
15393315,2752969,wkdt,Q2070260,,,,,,,
13789807,2752971,unlc,NLKZV,,,,,,,
1246314,2752989,,De Keersop,,,,,,,
1246315,2752989,,Keerschop,,,,,,,
4124741,2752989,,Keersop,,,,,,,
13440307,2752992,post,5359,,,,,,,
13789771,2752992,unlc,NLKNT,,,,,,,
14939648,2753001,wkdt,Q2499712,,,,,,,
2488090,2753013,en,Katwijk,,,,,,,
2488091,2753013,ru,Катвик,,,,,,,
8555548,2753013,link,https://nl.wikipedia.org/wiki/Katwijk_(Noord-Brabant),,,,,,,
8555549,2753013,nl,Katwijk aan de Maas,,,,,,,
13437946,2753013,,Katwijk NB,,,,,,,
13440315,2753013,post,5433,,,,,,,
13789799,2753013,unlc,NLKWI,,,,,,,
15313918,2753013,wkdt,Q609323,,,,,,,
15815182,2753075,wkdt,Q3243204,,,,,,,
2956137,2753156,link,https://en.wikipedia.org/wiki/Kaatsheuvel,,,,,,,
8552888,2753156,nl,Kaatsheuvel,,,1,,,,
13440336,2753156,post,5171,,,,,,,
13440337,2753156,post,5172,,,,,,,
13789794,2753156,unlc,NLKTS,,,,,,,
14938888,2753156,wkdt,Q2330283,,,,,,,
6883973,2753157,link,https://en.wikipedia.org/wiki/Kaathoven,,,,,,,
15366212,2753157,wkdt,Q2274980,,,,,,,
18217356,2753157,ast,Kaathoven,,,,,,,
18217357,2753157,en,Kaathoven,,,,,,,
18217358,2753157,,Kaathoven,,,,,,,
18217359,2753157,fr,Kaathoven,,,,,,,
18217360,2753157,nl,Kaathoven,,,,,,,
15860781,2753306,wkdt,Q2507934,,,,,,,
1246390,2753341,,De IJzeren Man,,,,,,,
1246391,2753342,,De IJzeren Man,,,,,,,
1246427,2753399,,De Hutten,,,,,,,
1246437,2753428,,Lei,,,,,,,
1246438,2753428,,De Lei,,,,,,,
4124790,2753428,,Hultensche Leij,,,,,,,
1246439,2753429,,Het Blok,,,,,,,
1246440,2753429,,Hultense Bos,,,,,,,
4124791,2753429,,Hultensche Bos,,,,,,,
13440392,2753430,post,5125,,,,,,,
1246441,2753438,,Papenvoort,,,,,,,
1246444,2753446,,Hulselsche Heide,,,,,,,
4124793,2753446,,Hulselse Heide,,,,,,,
13440396,2753447,post,5096,,,,,,,
1246463,2753491,,’t Huis te Strijen,,,,,,,
1246464,2753491,,Ten Strijen,,,,,,,
2729765,2753491,nl,Slotbosse Toren,,,,,,,
4124801,2753491,,Huis ten Strijen,,,,,,,
1246472,2753505,,Huiseling,,,,,,,
13440410,2753505,post,5358,,,,,,,
15892968,2753505,wkdt,Q2771946,,,,,,,
1246478,2753521,,Huibergen,,,,,,,
2956177,2753521,link,https://en.wikipedia.org/wiki/Huijbergen,,,,,,,
10261778,2753521,nl,Huybergen,,,,1,,,
13440413,2753521,post,4635,,,,,,,
14939454,2753521,wkdt,Q2662005,,,,,,,
8555556,2753522,link,https://nl.wikipedia.org/wiki/Huij,,,,,,,
14939505,2753564,wkdt,Q31211029,,,,,,,
15926232,2753564,,Houtberg,,,,,,,
1246491,2753566,,’t Hout,,,,,,,
1246492,2753566,,Het Hout,,,,,,,
4124812,2753566,,Hout,,,,,,,
15894227,2753655,wkdt,Q2242452,,,,,,,
13440447,2753700,post,4927,,,,,,,
13789654,2753700,unlc,NLHOZ,,,,,,,
1246511,2753707,,Wijst,,,,,,,
6877873,2753725,link,https://en.wikipedia.org/wiki/Hoogerheide,,,,,,,
13440462,2753725,post,4631,,,,,,,
13789644,2753725,unlc,NLHOH,,,,,,,
14938903,2753725,wkdt,Q1970393,,,,,,,
1246522,2753733,,Wittebergen,,,,,,,
4124825,2753733,,Hoogenbergen,,,,,,,
14939493,2753734,wkdt,Q31211052,,,,,,,
15926235,2753734,,Hoogenberg,,,,,,,
7163934,2753736,link,https://en.wikipedia.org/wiki/Hooge_Mierde,,,,,,,
13440463,2753736,post,5095,,,,,,,
13789628,2753736,unlc,NLHMD,,,,,,,
14939557,2753736,wkdt,Q2188436,,,,,,,
7192077,2753741,link,https://en.wikipedia.org/wiki/Hoogeloon,,,,,,,
13440464,2753741,post,5528,,,,,,,
15479534,2753741,wkdt,Q1992982,,,,,,,
8554732,2753751,link,https://nl.wikipedia.org/wiki/Hoogeind_(Rijkevoort),,,,,,,
8554733,2753751,nl,Hoogeind (Rijkevoort),,,,,,,
1246527,2753753,,Hoogend,,,,,,,
8552862,2753759,link,https://nl.wikipedia.org/wiki/Hooge_Heide_(plaats),,,,,,,
13789680,2753763,unlc,NLHST,,,,,,,
13824833,2753763,,Hooge Haghorst,,,,,,,
1246532,2753768,,Hoge Brug,,,,,,,
1246543,2753822,,De Hondsberg,,,,,,,
14939317,2753823,wkdt,Q31211075,,,,,,,
15926237,2753823,,Hondsberg,,,,,,,
2956208,2753868,link,https://en.wikipedia.org/wiki/Holthees,,,,,,,
8554695,2753868,link,https://nl.wikipedia.org/wiki/Holthees,,,,,,,Historic name
13440482,2753868,post,5824,,,,,,,
15783979,2753868,wkdt,Q1828386,,,,,,,
1246576,2753947,,Donk,,,,,,,
1246577,2753947,,Hooge Donk,,,,,,,
1246580,2753972,,’t Hof,,,,,,,
1246581,2753972,,Het Hof,,,,,,,
4124846,2753972,,Hof,,,,,,,
1246582,2753980,,De Hoeven,,,,,,,Preferred name
15899479,2753980,wkdt,Q2409747,,,,,,,
